sample_id,desc_id,raw_sample_id,raw_hole_id,raw_depth,source_file,analyst_or_lab,report_date,language,rock_name,rock_name_original,texture,minerals_json,alteration,opaque_minerals,description_text,join_method,qa_notes
43542,D0430,43542,,,"Report_ABM 2025.09.09 final.pdf (MUST lab, 22 samples, SEM-EDX)","MUST (ШУТИС) Mineral Resource Research professor team — B.Enkhjargal (PhD), T.Oyunchimeg (PhD), N.Bolorchimeg (PhD), B.Altanzul (PhD); client: Ragnarok Investment LLC | T.Oyunchimeg, B.Enkhjargal",2025-09-09,en,Rhyolite porphyry,Риолит-порфир,Porphyritic (glomeroporphyritic); groundmass microfelsitic; massive,"[{""mineral"": ""Plagioclase"", ""pct"": ""30-35""}, {""mineral"": ""K-feldspar (micropertite)"", ""pct"": ""30-35""}, {""mineral"": ""Quartz"", ""pct"": ""30-35""}, {""mineral"": ""Biotite"", ""pct"": ""3-5""}, {""mineral"": ""Pyrite"", ""pct"": ""1-2""}, {""mineral"": ""Hematite"", ""pct"": ""<1""}, {""mineral"": ""Apatite"", ""pct"": ""accessory""}]",Weak pelite-sericite on feldspars; weak brecciation with biotite + ore dust along fractures; iron-hydroxide staining,Pyrite disseminations to 0.6 mm partly replaced by hematite; hematite hairline veinlets to 0.1 mm; sequence pyrite - hematite,Felsic rhyolite porphyry with glomeroporphyritic feldspar-quartz phenocrysts (65-70%); weak pyrite-hematite mineralisation only.,tag,
46470,D0431,46470,,,"Report_ABM 2025.09.09 final.pdf (MUST lab, 22 samples, SEM-EDX)","MUST (ШУТИС) Mineral Resource Research professor team — B.Enkhjargal (PhD), T.Oyunchimeg (PhD), N.Bolorchimeg (PhD), B.Altanzul (PhD); client: Ragnarok Investment LLC | T.Oyunchimeg, B.Enkhjargal",2025-09-09,en,Altered andesite,Хувирсан андезит,"Porphyritic; groundmass lepidogranoblastic (metamorphosed); massive, weakly brecciated; ore disseminated, spotted","[{""mineral"": ""Plagioclase"", ""pct"": ""45-50""}, {""mineral"": ""Hornblende"", ""pct"": ""40-45""}, {""mineral"": ""Quartz"", ""pct"": ""5""}, {""mineral"": ""Chalcopyrite"", ""pct"": ""<1""}, {""mineral"": ""Pyrite"", ""pct"": ""1-2""}, {""mineral"": ""Magnetite"", ""pct"": ""1-2""}]","Phenocrysts pseudomorphed: plagioclase to chlorite-epidote-sericite, hornblende to chlorite-tremolite; groundmass recrystallized (lepidogranoblastic); cut by 0.5 mm quartz-carbonate veins",Sequence magnetite - pyrite - chalcopyrite; pyrite to 1.4 mm with chalcopyrite filling its micro-fractures (later); lone chalcopyrite disseminations; isolated magnetite to 1 mm,Metamorphosed/altered andesite with weak pyrite-chalcopyrite mineralisation along recrystallized groundmass and veins.,tag,
46369,D0432,46369,,,"Report_ABM 2025.09.09 final.pdf (MUST lab, 22 samples, SEM-EDX)","MUST (ШУТИС) Mineral Resource Research professor team — B.Enkhjargal (PhD), T.Oyunchimeg (PhD), N.Bolorchimeg (PhD), B.Altanzul (PhD); client: Ragnarok Investment LLC | T.Oyunchimeg, B.Enkhjargal",2025-09-09,en,Andesite tuff,Андезитын туф,"Litho-crystalloclastic; matrix microlitic; massive; ore disseminated, spotted","[{""mineral"": ""Plagioclase"", ""pct"": ""60-65""}, {""mineral"": ""Hornblende"", ""pct"": ""10-15""}, {""mineral"": ""Biotite"", ""pct"": ""3-5""}, {""mineral"": ""Volcanic glass"", ""pct"": ""15-20""}, {""mineral"": ""Pyrite"", ""pct"": ""<1""}, {""mineral"": ""Chalcopyrite"", ""pct"": ""<1""}, {""mineral"": ""Rutile"", ""pct"": ""1-2""}, {""mineral"": ""Zircon"", ""pct"": ""accessory""}, {""mineral"": ""Apatite"", ""pct"": ""accessory""}]","Hornblende partly carbonate-tremolite-chlorite; glass partly chlorite-epidote; epidote-zoisite, carbonate secondary",Euhedral pyrite 0.3 mm grains and clusters to 1.6 mm; chalcopyrite disseminations to 0.2 mm; no mutual spatial relations; secondary rutile,Crystal-lithic andesite tuff (andesite and dacite clasts 45-50%) with sparse disseminated pyrite-chalcopyrite.,tag,
41582,D0433,41582,,,"Report_ABM 2025.09.09 final.pdf (MUST lab, 22 samples, SEM-EDX)","MUST (ШУТИС) Mineral Resource Research professor team — B.Enkhjargal (PhD), T.Oyunchimeg (PhD), N.Bolorchimeg (PhD), B.Altanzul (PhD); client: Ragnarok Investment LLC | T.Oyunchimeg",2025-09-09,mn,Altered quartz diorite,Хувирсан кварцат диорит,"Relict hypidiomorphic; massive, weakly brecciated","[{""mineral"": ""Hornblende"", ""pct"": ""40-45""}, {""mineral"": ""Plagioclase"", ""pct"": ""45-50""}, {""mineral"": ""Quartz (primary+secondary)"", ""pct"": ""5-10""}, {""mineral"": ""Ore minerals"", ""pct"": ""2-3""}, {""mineral"": ""Carbonate (secondary)"", ""pct"": null}, {""mineral"": ""Chlorite (secondary)"", ""pct"": null}]",Very strong carbonatisation; plagioclase weakly sericitized; amphibole fully chlorite-carbonate pseudomorphed; secondary quartz-carbonate fills brecciated interstices,Accessory ore grains with altered hornblende; apatite accessory,Strongly carbonatised quartz diorite with pseudomorphed amphibole; near-barren.,tag,
43664,D0434,43664,,,"Report_ABM 2025.09.09 final.pdf (MUST lab, 22 samples, SEM-EDX)","MUST (ШУТИС) Mineral Resource Research professor team — B.Enkhjargal (PhD), T.Oyunchimeg (PhD), N.Bolorchimeg (PhD), B.Altanzul (PhD); client: Ragnarok Investment LLC | T.Oyunchimeg",2025-09-09,mn,Metasomatically strongly altered andesidacite,Метасоматоз хувиралд хүчтэй орсон андезидацит,"Blastoporphyritic, lepidogranoblastic; massive, porous","[{""mineral"": ""Epidote"", ""pct"": ""35-40""}, {""mineral"": ""Chlorite"", ""pct"": ""35-40""}, {""mineral"": ""Quartz+plagioclase"", ""pct"": ""10-15""}, {""mineral"": ""Sericite"", ""pct"": ""10-15""}, {""mineral"": ""Ore minerals"", ""pct"": ""2-3""}]",Near-total metasomatic replacement: epidote pseudomorphs after amphibole/biotite phenocrysts; quartz-epidote false amygdules; sericite-chlorite groundmass,Accessory only (2-3%),Andesidacite converted to an epidote-chlorite-sericite-quartz metasomatite; ore minerals accessory.,tag,
43570,D0435,43570,,,"Report_ABM 2025.09.09 final.pdf (MUST lab, 22 samples, SEM-EDX)","MUST (ШУТИС) Mineral Resource Research professor team — B.Enkhjargal (PhD), T.Oyunchimeg (PhD), N.Bolorchimeg (PhD), B.Altanzul (PhD); client: Ragnarok Investment LLC | T.Oyunchimeg",2025-09-09,mn,Plagioclase-quartz-calcite metasomatite,Плагиоклаз-кварц-кальцитын метасоматит,"Relict granitic, metasomatic; weakly schistose","[{""mineral"": ""Quartz"", ""pct"": ""50-55""}, {""mineral"": ""Calcite"", ""pct"": ""15-20""}, {""mineral"": ""Feldspar"", ""pct"": ""10-15""}, {""mineral"": ""Biotite"", ""pct"": ""5""}, {""mineral"": ""Ore minerals"", ""pct"": ""2-3""}, {""mineral"": ""Apatite"", ""pct"": ""accessory""}, {""mineral"": ""Fluorite"", ""pct"": ""<1""}]",Silicification (quartz lenses/clots); cataclasis with 0.5 mm quartz-carbonate veins (weak breccia); sericite,Cubic and irregular ore grains 0.1-0.5 mm with carbonate veinlets and scattered; fluorite noted in vein cement,"Silicified, carbonated cataclastic metasomatite over probable granitic protolith; minor disseminated ore and trace fluorite.",tag,
45616,D0436,BS001-111.5 (45616),BS001,111.5,BayanSair_Drilling Sample Petrography_12 Sample.docx,,,en,Altered diorite porphyry,Хувирсан диорит порфир,"Porphyritic; groundmass micro-prismatic granular, partly subophitic; massive","[{""mineral"": ""Altered plagioclase"", ""pct"": ""75-80""}, {""mineral"": ""Altered hornblende"", ""pct"": ""20-25""}, {""mineral"": ""Pyrite"", ""pct"": ""few""}, {""mineral"": ""Goethite"", ""pct"": ""few""}, {""mineral"": ""Hydrogoethite"", ""pct"": ""few""}]","Sericite, pelite, quartz, actinolite; epigenetic quartz and carbonate veinlets 0.03-1.0 mm; hornblende partly silicified",Pyrite-goethite-hydrogoethite paragenesis; disseminated pyrite/goethite 0.02-0.1 mm plus dust-like pyrite micro-lenses; hydrogoethite hairline veinlets along fractures,Field: andesite. Diorite porphyry with 20-25% micro-phenocrysts of altered plagioclase and blue-green hornblende in a micro-prismatic groundmass; weak pyrite + iron-oxide mineralisation. (Report summary lists this sample as 45621; the per-sample header reads 45616.),tag,
45625,D0437,BS001-195.3 (45625),BS001,195.3,BayanSair_Drilling Sample Petrography_12 Sample.docx,,,mn,Altered medium- to fine-grained hornblende gabbrodiorite,Хувирсан дунд жижиг ширхэгтэй эвэрхуурмагт габбродиорит,"Porphyritic tendency; subophitic, locally prismatic granular to poikilo-ophitic; massive","[{""mineral"": ""Altered plagioclase"", ""pct"": ""65-70""}, {""mineral"": ""Altered hornblende"", ""pct"": ""25-30""}, {""mineral"": ""Biotite"", ""pct"": ""1-2""}, {""mineral"": ""Pyrite"", ""pct"": ""3-5""}, {""mineral"": ""Ilmenite"", ""pct"": ""0.5""}, {""mineral"": ""Titanite"", ""pct"": ""few""}]",Weak sericite-pelite on plagioclase; hornblende margins to actinolite; leucoxene,Ilmenite-pyrite paragenesis; ilmenite micro-disseminations with hornblende; euhedral pyrite 0.1-0.5 mm as disseminations and micro-lenses,Field: dolerite. Fresh-ish hornblende gabbrodiorite with even pyrite dissemination.,tag,
45632,D0438,BS001-281.2 (45632),BS001,281.2,BayanSair_Drilling Sample Petrography_12 Sample.docx,,,mn,Altered gabbrodiorite porphyry,Хувирсан габбродиорит порфир,"Porphyritic; groundmass micro-prismatic granular, partly subophitic; massive","[{""mineral"": ""Altered plagioclase"", ""pct"": ""55-60""}, {""mineral"": ""Altered hornblende"", ""pct"": ""30-35""}, {""mineral"": ""Biotite"", ""pct"": ""1-3""}, {""mineral"": ""Pyrite"", ""pct"": ""3-5""}, {""mineral"": ""Magnetite"", ""pct"": ""0.2-0.5""}, {""mineral"": ""Hematite"", ""pct"": ""few""}, {""mineral"": ""Ilmenite"", ""pct"": ""few""}, {""mineral"": ""Titanite"", ""pct"": ""few""}]","Sericite, pelite, chlorite, actinolite, carbonate; epigenetic carbonate veinlets 0.05-1.5 mm plus quartz-chlorite lenses","Magnetite/ilmenite-hematite-pyrite paragenesis; magnetite micro-disseminations with hornblende, weakly martitized; pyrite 0.1-1.0 mm mostly within chlorite-carbonate lenses and veinlets",Field: gabbro/gabbrodiorite. Gabbrodiorite porphyry (phenocrysts 20-25%) with pyrite in late carbonate veins.,tag,
45634,D0439,BS001-284.2 (45634),BS001,284.2,BayanSair_Drilling Sample Petrography_12 Sample.docx,,,mn,Altered gabbrodiorite porphyry,Хувирсан габбродиорит порфир,"Porphyritic; groundmass micro-prismatic granular, partly subophitic; massive","[{""mineral"": ""Altered plagioclase"", ""pct"": ""70-75""}, {""mineral"": ""Altered hornblende"", ""pct"": ""25-30""}, {""mineral"": ""Mon. pyroxene"", ""pct"": ""few""}, {""mineral"": ""Biotite"", ""pct"": ""1-3""}, {""mineral"": ""Pyrite"", ""pct"": ""3-5""}, {""mineral"": ""Ilmenite+magnetite"", ""pct"": ""0.2-0.5""}, {""mineral"": ""Titanite"", ""pct"": ""few""}, {""mineral"": ""Carbonate (epigenetic)"", ""pct"": ""3-5""}, {""mineral"": ""Quartz (epigenetic)"", ""pct"": ""few""}]","Sericite, pelite, chlorite; carbonate-chlorite veinlets cutting pyroxene",Titanite-ilmenite-pyrite paragenesis; skeletal (cage-like) ilmenite intergrowths with hornblende; pyrite 0.02-0.6 mm disseminated with mafics plus micro-lenses in carbonate-quartz veins,Same as BS001-281.2 with rare fresh mon.pyroxene phenocrysts; even pyrite dissemination.,tag,
45635,D0440,BS001-287 (45635),BS001,287.0,BayanSair_Drilling Sample Petrography_12 Sample.docx,,,en,Altered diorite porphyry,Хувирсан диорит порфир,"Porphyritic; groundmass micro-prismatic granular, locally subophitic; massive","[{""mineral"": ""Altered plagioclase"", ""pct"": ""70-75""}, {""mineral"": ""Altered biotite"", ""pct"": ""10-15""}, {""mineral"": ""Altered hornblende"", ""pct"": ""3-5""}, {""mineral"": ""Pyrite"", ""pct"": ""0.5-1.0""}, {""mineral"": ""Ilmenite"", ""pct"": ""1-3""}, {""mineral"": ""Titanite"", ""pct"": ""few""}, {""mineral"": ""Apatite"", ""pct"": ""few""}]","Sericite, pelite, chlorite, actinolite, carbonate; mafic phenocrysts fully carbonate-bearing chlorite pseudomorphs (after hornblende and biotite); epigenetic carbonate veinlets 0.05-0.2 mm",Titanite-ilmenite-pyrite paragenesis; magmatic skeletal ilmenite disseminated with altered mafics; pyrite 0.02-0.3 mm disseminations (with mafics) and micro-lenses in carbonate lenses,Field: gabbro. Diorite porphyry with chlorite-pseudomorphed mafic phenocrysts; weak pyrite-ilmenite mineralisation.,tag,
45656,D0441,BS001-443 (45656),BS001,443.0,BayanSair_Drilling Sample Petrography_12 Sample.docx,,,mn,"Carbonatised, silicified altered gabbrodiorite porphyry","Карбонатчлагдаж, цахиуржсан хувирсан габбродиорит порфир","Porphyritic; groundmass micro-prismatic granular, partly subophitic; massive","[{""mineral"": ""Altered plagioclase"", ""pct"": ""70-75""}, {""mineral"": ""Altered hornblende"", ""pct"": ""20-25""}, {""mineral"": ""Pyrite"", ""pct"": ""1-3""}, {""mineral"": ""Ilmenite"", ""pct"": ""0.5""}, {""mineral"": ""Titanite"", ""pct"": ""few""}, {""mineral"": ""Apatite"", ""pct"": ""few""}, {""mineral"": ""Chalcopyrite"", ""pct"": ""single grains""}, {""mineral"": ""Carbonate (epigenetic)"", ""pct"": ""5""}, {""mineral"": ""Quartz (epigenetic)"", ""pct"": ""1-3""}, {""mineral"": ""Chlorite (epigenetic)"", ""pct"": ""1-2""}]","Carbonatisation and silicification: quartz-carbonate(-pyrite) lenses/veinlets 0.05-0.4 mm; sericite, pelite, chlorite, actinolite",Titanite-ilmenite-pyrite paragenesis; pyrite 0.02-0.6 mm disseminated and as 0.2-0.5 mm veinlets with quartz-carbonate veins; rare chalcopyrite micrograins 0.03-0.1 mm,Field: dacite. Quartz-pyrite veined gabbrodiorite porphyry; weak Cu (single chalcopyrite grains).,tag,
45659,D0442,BS001-460.3 (45659),BS001,460.3,BayanSair_Drilling Sample Petrography_12 Sample.docx,,,en,Strongly altered gabbrodiorite porphyry,Хүчтэй хувирсан габбродиорит порфир,"Porphyritic; groundmass micro-prismatic granular, subophitic, partly micronematolepidoblastic; massive","[{""mineral"": ""Altered plagioclase"", ""pct"": ""65-70""}, {""mineral"": ""Altered hornblende"", ""pct"": ""20-25""}, {""mineral"": ""Biotite"", ""pct"": ""3-5""}, {""mineral"": ""Pyrite"", ""pct"": ""1""}, {""mineral"": ""Ilmenite+magnetite"", ""pct"": ""0.5-1""}, {""mineral"": ""Titanite"", ""pct"": ""few""}, {""mineral"": ""Chalcopyrite"", ""pct"": ""few""}]","Sericite, pelite, chlorite, actinolite; epigenetic carbonate, quartz, chlorite, actinolite, muscovite veinlets 0.05-0.1 mm; biotite-chlorite aggregates replacing hornblende",Titanite-ilmenite-chalcopyrite-pyrite paragenesis; pyrite 0.02-0.5 mm intergrown with altered hornblende and chloritized biotite; chalcopyrite 0.05-0.2 mm replaced by pyrite; biotite-chlorite+chalcopyrite-pyrite micro-lenses,"Field: gabbrodiorite (alkalic gabbro). Strongly altered porphyry; chemistry plots as alkalic gabbrodiorite on TAS, attributed to K-bearing biotite/muscovite; chalcopyrite-pyrite lenses with biotite-chlorite.",tag,
45663,D0443,BS001-483.5 (45663),BS001,483.5,BayanSair_Drilling Sample Petrography_12 Sample.docx,,,en,Altered diorite porphyry,Хувирсан диорит порфир,Porphyritic; groundmass micro-prismatic granular; massive,"[{""mineral"": ""Altered plagioclase"", ""pct"": ""75-80""}, {""mineral"": ""Altered hornblende"", ""pct"": ""15-20""}, {""mineral"": ""Pyrite"", ""pct"": ""few""}, {""mineral"": ""Magnetite"", ""pct"": ""1-3""}, {""mineral"": ""Titanite"", ""pct"": ""few""}]","Sericite, epidote, pelite, actinolite; hornblende to radiating actinolite micronematoblastic aggregates; epigenetic quartz-amphibole-epidote veinlets 0.05-2.5 mm",Titanite-magnetite-pyrite paragenesis; magnetite micro-disseminations 0.01-0.1 mm with titanite and actinolitized hornblende; pyrite 0.02-0.3 mm disseminations,Field: gabbrodiorite (diorite). Diorite porphyry with actinolitized hornblende; oxide-dominant weak mineralisation.,tag,
45675,D0444,BS001-501.2 (45675),BS001,501.2,BayanSair_Drilling Sample Petrography_12 Sample.docx,,,mn,Altered (actinolitized) gabbrodiorite porphyry,Хувирсан (актинолитжсан) габбродиорит порфир,"Porphyritic; groundmass micro-prismatic granular, partly subophitic; massive","[{""mineral"": ""Altered plagioclase"", ""pct"": ""70-75""}, {""mineral"": ""Altered hornblende"", ""pct"": ""25-30""}, {""mineral"": ""Altered biotite"", ""pct"": ""few""}, {""mineral"": ""Pyrite"", ""pct"": ""0.5-1.0""}, {""mineral"": ""Magnetite"", ""pct"": ""1-2""}, {""mineral"": ""Titanite"", ""pct"": ""few""}, {""mineral"": ""Chalcopyrite"", ""pct"": ""single grains""}, {""mineral"": ""Quartz+carbonate (epigenetic)"", ""pct"": ""3-5""}]","Actinolitization (hornblende and plagioclase both replaced by acicular actinolite aggregates); sericite, carbonate, epidote; carbonate-quartz veinlets 0.05-1.0 mm",Titanite-magnetite-chalcopyrite-pyrite paragenesis; magnetite 0.01-0.2 mm with titanite and actinolitized hornblende; pyrite 0.02-0.3 mm; single chalcopyrite micrograins 0.02-0.1 mm inside pyrite-rich lens patches,Field: gabbrodiorite (gabbro). Actinolitized porphyry with weak magnetite-pyrite(-chalcopyrite) dissemination.,tag,
45681,D0445,BS001-510.2 (45681),BS001,510.2,BayanSair_Drilling Sample Petrography_12 Sample.docx,,,mn,Altered (strongly actinolitized) gabbrodiorite porphyry,Хувирсан (хүчтэй актинолитжсан) габбродиорит порфир,"Porphyritic; groundmass micro-prismatic granular, occasionally subophitic; massive","[{""mineral"": ""Altered plagioclase"", ""pct"": ""75-80""}, {""mineral"": ""Altered hornblende"", ""pct"": ""25-30""}, {""mineral"": ""Pyrite"", ""pct"": ""0.5""}, {""mineral"": ""Magnetite"", ""pct"": ""0.5-1.0""}, {""mineral"": ""Titanite"", ""pct"": ""few""}, {""mineral"": ""Chalcopyrite"", ""pct"": ""few""}, {""mineral"": ""Quartz+epidote (epigenetic)"", ""pct"": ""20-25""}]","Strong actinolitization (acicular actinolite nematoblastic aggregate ~40% of rock, after both hornblende and plagioclase); sericite, chlorite, epidote (relatively abundant); quartz-epidote veinlets 0.05-2.0 mm",Titanite-magnetite-pyrite paragenesis; magnetite 0.01-0.2 mm titanite-rimmed; pyrite 0.02-0.3 mm; chalcopyrite micro-clusters 0.01-0.1 mm inside fine pyrite,Like BS001-501.2 but more intensely actinolitized and epidotized; weak sulfide-oxide mineralisation.,tag,
45652,D0446,BS001-380.5 (45652),BS001,380.5,BayanSair_Drilling Sample Petrography_12 Sample.docx,,,mn,"Silicified, pyritized silty argillite","Цахиуржиж, пиритжсэн алевритлаг аргиллит","Blastoaleuropelitic; matrix cryptolepidoblastic; weakly schistose, lenticular, banded","[{""mineral"": ""Clayey-micaceous aggregate"", ""pct"": ""80-85""}, {""mineral"": ""Silt/sand relict fragments"", ""pct"": ""3-5""}, {""mineral"": ""Microdiorite fragments/lenses"", ""pct"": ""1-3""}, {""mineral"": ""Quartz (epigenetic)"", ""pct"": ""5-8""}, {""mineral"": ""Carbonate (epigenetic)"", ""pct"": ""1-3""}, {""mineral"": ""Pyrite"", ""pct"": ""5-8""}, {""mineral"": ""Goethite"", ""pct"": ""few""}]",Silicification; quartz-carbonate lenses/veinlets 0.1-2.0 mm; quartz-sericite bands 1-2 mm with pyrite; XRD suggested for the cryptocrystalline clay-mica aggregate,Pyrite-goethite paragenesis; pyrite lenses/veins 0.1-1.5 mm within quartz-carbonate veinlets and in quartz-sericite bands; single goethite grains,Field: siltstone. Cryptolepidoblastic clay-sericite argillite with albite/microdiorite chips (possible xenoliths); pyritization tied to late quartz-carbonate.,tag,
